codigo_dane_departamento,departamento,codigo_dane_municipio,municipio,desagregacion_cultivo,cultivo,ciclo_del_cultivo,grupo_cultivo,subgrupo,year_es,periodo,area_sembrada_ha,area_cosechada_ha,produccion_t,rendimiento_t_ha,nombre_cientifico_del_cultivo,codigo_del_cultivo,estado_fisico_del_cultivo
15,Boyacá,15236,Chivor,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,3.5,3.5,2.8,0.8,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15299,Garagoa,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,137,124,155,1.25,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15299,Garagoa,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,136,128,148,1.16,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15299,Garagoa,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,139.32,127.51,133.8855,1.05,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15299,Garagoa,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,150.98,129.52,107.3,0.83,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15299,Garagoa,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,153.6,137.45,123.32,0.9,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15317,Guacamayas,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,58,53,32,0.6,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15317,Guacamayas,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,63,56,56,1,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15317,Guacamayas,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,66,61,55.51,0.91,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15317,Guacamayas,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,76,66,19.8,0.3,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15317,Guacamayas,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,79,64,19.2,0.3,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15322,Guateque,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,59,53,69,1.3,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15322,Guateque,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,59,54,64,1.19,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15322,Guateque,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,57.72,55.01,74.8136,1.36,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15322,Guateque,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,58.07,55.63,56.19,1.01,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15322,Guateque,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,59.33,56.71,56.71,1,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15325,Guayatá,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,137,120,128,1.07,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15325,Guayatá,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,137,128,126,0.98,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15325,Guayatá,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,147.21,136.54,111.9628,0.82,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15325,Guayatá,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,155.02,135.43,108.13,0.8,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15325,Guayatá,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,164.98,147.95,120.7,0.82,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15377,Labranzagrande,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,87,77,78,1.01,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15377,Labranzagrande,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,95,84,78,0.93,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15377,Labranzagrande,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,101.59,97.54,132.6544,1.36,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15377,Labranzagrande,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,105.32,99.88,92.05,0.92,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15377,Labranzagrande,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,109.66,100.57,106.32,1.06,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15380,La Capilla,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,2,2,0.9,0.45,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15380,La Capilla,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,2,2,0.9,0.45,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15380,La Capilla,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,78.97,78.97,63.176,0.8,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15401,La Victoria,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,124,112,69.5,0.62,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15401,La Victoria,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,126,117,134,1.15,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15401,La Victoria,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,127.71,121.22,127.281,1.05,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15401,La Victoria,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,135.03,124.62,74.12,0.59,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15401,La Victoria,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,133.47,125.63,123.1174,0.98,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15425,Macanal,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,101,90,117,1.3,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15425,Macanal,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,101,93,112,1.2,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15425,Macanal,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,102.27,98.42,82.6728,0.84,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15425,Macanal,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,104.29,101.4,88.13,0.87,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15425,Macanal,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,104.11,98.51,32.89,0.33,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15442,Maripí,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,247,235,278,1.18,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15442,Maripí,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,250,233,256,1.1,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15442,Maripí,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,252.19,229.45,229.45,1,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15442,Maripí,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,262.7,232.61,181.35,0.78,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15442,Maripí,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,250.94,227.85,188.17,0.83,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15455,Miraflores,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,763,715,653.550755,0.91,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15455,Miraflores,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,748,669,786,1.17,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15455,Miraflores,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,726.14,657.31,598.1521,0.91,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15455,Miraflores,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,713.53,627.64,498.92,0.79,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15455,Miraflores,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,686.79,614.07,475.59,0.77,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15464,Mongua,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,64,54,70.2,1.3,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15464,Mongua,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,67,6,7.8,1.3,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15464,Mongua,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,71,63,74.34,1.18,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15464,Mongua,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,73.5,66.5,86.45,1.3,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15464,Mongua,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,76.5,65.5,85.15,1.3,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15469,Moniquirá,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,1488,1325,1636,1.23,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15469,Moniquirá,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,1509,1358,1550,1.14,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15469,Moniquirá,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,1541.25,1350.92,1404.9568,1.04,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15469,Moniquirá,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,1589.27,1417.68,1210.25,0.85,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15469,Moniquirá,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,1623.92,1449.5,1107,0.76,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15480,Muzo,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,67,66,84,1.27,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15480,Muzo,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,67,67,78,1.16,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15480,Muzo,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,66.94,65.82,71.7438,1.09,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15480,Muzo,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,50.74,47.21,55.59,1.18,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15480,Muzo,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,50.55,48.17,52.36,1.09,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15507,Otanche,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,159,149,180,1.21,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15507,Otanche,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,159,147,165,1.12,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15507,Otanche,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,159.05,154.85,168.7865,1.09,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15507,Otanche,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,146.19,133.66,80.68,0.6,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15507,Otanche,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,145.75,132.62,71.45,0.54,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15511,Pachavita,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,115,108,123,1.14,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15511,Pachavita,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,115,111,116,1.05,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15511,Pachavita,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,118.79,108.1,78.913,0.73,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15511,Pachavita,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,125.35,108.34,53.81,0.5,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15511,Pachavita,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,135.17,119.18,57.9,0.49,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15514,Páez,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,328,293,361,1.23,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15514,Páez,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,328,291,331,1.14,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15514,Páez,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,344.33,306.22,278.6602,0.91,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15514,Páez,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,353.93,296.55,252.43,0.85,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15514,Páez,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,355.97,300.93,250.45,0.83,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15518,Pajarito,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,48,32,42,1.31,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15518,Pajarito,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,47,30,36.3,1.21,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15518,Pajarito,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,46.91,44.18,28.2752,0.64,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15518,Pajarito,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,48.41,44.97,29.84,0.66,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15518,Pajarito,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,48.41,0,0,0,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15531,Pauna,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,278,250,310,1.24,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15531,Pauna,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,262,234,53.8,0.23,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15531,Pauna,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,260.38,214.73,223.3192,1.04,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15531,Pauna,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,249.63,209.99,204.46,0.97,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15531,Pauna,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,244.91,220.42,209.2,0.95,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15533,Paya,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,46,36,34,0.94,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15533,Paya,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,46,38,34,0.89,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15533,Paya,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,46.04,45.97,33.5581,0.73,Coffea arabica,2030300,Pergamino o seco de trilla
15,Boyacá,15533,Paya,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,205.35,178.51,25.38,0.14,Coffea arabica,2030300,Pergamino o seco de trilla
